,a0,a1
1011,-4.80452,6.1940064
1012,2.723754,-12.36631
1013,-10.62948,1.490283
1014,-0.018417053,-1.8360134
1015,-8.265618,11.5975895
1016,9.912542,3.7885094
1017,-1.52226,5.8971252
1018,2.2362087,-13.845989
1019,1.784722,-9.1601305
1020,-9.619191,12.304558
1021,-11.043923,11.963429
1022,-8.366626,-5.716251
1023,4.8165,-12.488025
1024,-3.7237148,2.3159366
1025,6.047978,5.9865212
1026,-2.0752432,-0.4357857
1027,11.007807,1.7779435
1028,-5.173066,8.553147
1029,-6.187926,-12.112299
1030,0.46919376,-2.0485525
1031,12.416657,9.348334
1032,-12.1386175,8.751042
1033,6.531993,-12.847944
1034,-8.036902,12.071966
1035,-7.083114,-8.07659
1036,4.879553,11.347456
1037,-7.5871706,-7.1044965
1038,13.908989,5.546145
1039,-1.8392614,1.4196819
1040,7.2626367,2.7608042
1041,5.677544,2.0464876
1042,-6.6401634,8.488373
1043,-4.180955,7.042212
1044,2.813324,-10.367646
1045,-0.59903723,-0.4954152
1046,-6.021842,10.068737
1047,-9.790364,8.104894
1048,-6.6854434,8.529447
1049,0.052385736,-14.00319
1050,-1.6736257,-6.1675577
1051,7.630067,6.1730003
1052,11.804792,5.360442
1053,-11.742777,1.6959947
1054,-2.114165,-4.6919026
1055,0.34411713,-11.043649
1056,-4.585278,5.158464
1057,-12.8124895,4.4893637
1058,14.34,1.4056404
1059,6.224558,7.661147
1060,6.6381645,0.8739022
1061,-6.421994,1.9121169
1062,-6.946183,11.426362
1063,-6.9312415,5.768887
1064,3.5033462,6.5234475
1065,-4.281781,-5.801373
1066,6.102306,-14.016834
1067,16.287748,4.380787
1068,1.3399512,-16.161182
1069,-3.7769928,-7.105269
1070,11.825058,2.250435
1071,0.029078795,6.7158775
1072,5.5132084,4.156806
1073,5.6871824,-14.866298
1074,-3.1768563,-10.3546095
1075,-5.3238707,-0.44286448
1076,-6.782997,6.5456934
1077,-12.40555,4.8217173
1078,-1.2566681,-6.038093
1079,-11.085396,9.729548
1080,12.291274,9.728947
1081,-8.744916,-4.6283617
1082,5.073835,-1.0950804
1083,12.045311,8.454813
1084,-3.7531178,0.1670701
1085,13.816664,5.9032216
1086,-12.525887,2.3185418
1087,-2.1419055,1.5377975
1088,-3.0609426,7.9968944
1089,7.405516,9.166775
1090,-6.1486845,-5.7996182
1091,-11.063835,1.2199011
1092,5.6506047,5.171966
1093,15.385957,5.7485166
1094,-1.4003931,1.99071
1095,7.936203,5.3077626
1096,4.9037156,8.163049
1097,4.439829,2.374828
1098,6.0099597,-11.030231
1099,9.179604,0.5196891
1100,3.4133258,1.7781417
1101,-14.27249,10.322651
1102,-13.371872,11.265536
1103,2.392299,-7.7021437
1104,-12.348425,10.210539
1105,-2.576641,-11.960703
1106,-9.474828,10.404914
1107,-2.4188943,7.531365
1108,-13.424117,3.9534981
1109,15.670377,5.698929
1110,-1.6126994,-0.5030418
1111,-3.1240232,-5.2918086
1112,-5.5667562,2.4019854
1113,-7.5174913,-5.1919103
1114,-1.1428732,-0.0076520545
1115,3.1161675,9.635316
1116,-4.197063,1.7750491
1117,1.2080551,6.7718177
1118,8.866674,6.1722794
1119,-2.1165473,2.395937
1120,4.259017,9.361323
1121,-6.565598,8.834575
1122,8.3943405,-13.626542
1123,-8.203857,-10.561077
1124,3.8729422,-3.0438633
1125,-1.5037808,-8.677455
1126,0.0347208,-2.1886096
1127,7.801728,8.293334
1128,8.161757,6.57405
1129,-10.423568,2.3479176
1130,10.856516,7.944508
1131,0.5171404,-13.241098
1132,0.8293249,-6.169074
1133,4.526806,10.7080145
1134,-12.903848,6.5346704
1135,-7.3259115,5.5604
1136,-5.778598,-12.086351
1137,-6.603656,9.7513075
1138,-1.7767695,-4.193657
1139,-3.5370595,-13.241913
1140,10.447386,4.9930863
1141,-10.513655,4.592854
1142,0.49918044,0.75803953
1143,-4.6092696,9.680831
1144,-8.832429,2.975574
1145,1.4910289,9.140524
1146,-12.741834,11.122123
1147,7.9953213,7.2840033
1148,-9.869175,-1.4385407
1149,-0.6406928,-10.673322
1150,-14.800513,9.926898
1151,10.788637,7.992236
1152,6.3162413,-7.780526
1153,1.1345657,8.007872
1154,2.8644736,6.5789433
1155,-13.033147,6.6822085
1156,11.022888,9.910133
1157,8.237799,8.487952
1158,-3.8063166,-5.973188
1159,4.0675974,3.4903185
1160,-10.790818,10.021519
1161,6.7218585,-9.066513
1162,7.041507,2.207531
1163,0.62897944,8.655349
1164,12.460573,5.6543245
1165,4.4749875,5.659181
1166,4.7257032,-13.954742
1167,-4.475313,-0.16568221
1168,3.0479462,6.344676
1169,8.686613,3.0934887
1170,-1.6024635,-7.61998
1171,-4.784085,-3.934607
1172,0.09995952,-8.233736
1173,13.026937,3.2996812
1174,-1.835354,8.318595
1175,11.779422,11.456202
1176,13.14905,2.4906497
1177,-1.8836298,-11.058816
1178,-2.4211576,7.355431
1179,15.173071,7.593014
1180,1.8521755,-9.039585
1181,-4.7038836,2.5583515
1182,-2.9101167,11.863578
1183,12.272303,6.188015
1184,15.475678,6.795446
1185,5.570119,9.07109
1186,10.203898,-0.41938925
1187,7.9908276,3.2122514
1188,-1.0560756,7.237734
1189,12.323041,1.0826299
1190,-3.635746,1.0806763
1191,14.216015,7.8249807
1192,3.5250552,-9.314475
1193,15.671436,6.0467424
1194,10.568793,10.860494
1195,5.0257697,0.2047043
1196,3.3518162,-10.673885
1197,11.772654,5.0532846
1198,10.759485,10.364213
1199,-6.443999,6.5020156
1200,8.047193,5.346833
1201,7.222658,2.7800198
1202,-12.46745,11.19367
1203,-1.8636364,-13.755181
1204,-12.207996,12.495264
1205,-14.344724,7.1796393
1206,14.316182,8.578525
1207,10.35092,3.8902547
1208,-10.613516,1.9985293
1209,-10.958327,10.774387
1210,-4.907334,7.9588037
1211,16.7734,5.4782653
1212,2.1593044,4.159171
1213,-6.157828,-12.196286
1214,-2.8367717,-8.438064
1215,-9.709563,7.435292
1216,-3.02779,-1.0533447
1217,3.9706154,-14.328186
1218,12.913518,4.4673343
1219,-2.845254,6.400407
1220,1.818761,10.065096
1221,-6.2492948,12.889125
1222,4.0665255,-11.202445
1223,6.8974605,9.16518
1224,2.9334013,-0.5082273
1225,-0.98458356,-4.8671207
1226,12.482955,6.011345
1227,8.810133,8.266869
1228,-2.924334,7.2074285
1229,-8.143592,-4.226145
1230,-15.120473,7.911177
1231,-5.405618,12.742832
1232,-1.0100969,8.007006
1233,6.058404,-12.482338
1234,-4.900146,7.024663
1235,-8.89527,-6.2099166
1236,2.005865,8.375984
1237,-12.033513,9.380179
1238,4.012823,-12.750319
1239,16.14649,2.627771
1240,-3.6575444,-8.91093
1241,-2.35803,5.175705
1242,-5.329525,6.337093
1243,-4.383631,2.842812
1244,6.0924444,0.9546254
1245,-6.389054,-8.541998
1246,17.20762,5.6376143
1247,-1.5833161,0.39397666
1248,10.985397,5.693062
1249,8.438059,-14.748718
1250,-7.653704,-5.249658
1251,-6.441444,-4.27781
1252,-2.1959085,-5.1694217
1253,2.322273,-13.604098
1254,-6.2580185,-7.900588
1255,-2.514647,2.3988328
1256,-7.311454,-4.74456
1257,0.09467126,-7.36876
1258,15.811131,6.712885
1259,12.969198,3.459056
1260,7.9597945,11.711352
1261,4.8909044,-11.012656
1262,-3.9923391,6.587972
1263,9.288453,-12.64076
1264,4.837462,-13.287348
1265,9.484448,9.896556
1266,-15.381004,7.244579
1267,-6.294785,-4.8926024
1268,-2.823186,-10.068656
1269,-8.621328,8.958908
1270,-2.9383788,-11.865377
1271,-4.4744654,4.6470447
1272,2.830208,-8.665598
1273,11.430829,7.736568
1274,-5.2263713,-6.088011
1275,3.9743307,2.4822197
1276,-4.684317,5.9413414
1277,5.0321355,-2.4807196
1278,-5.832984,1.7301298
1279,9.993609,4.07828
1280,10.119974,2.267523
1281,0.76700324,8.730493
1282,2.4359846,-2.2026505
1283,-10.537946,10.8975115
1284,-1.261651,0.15932229
1285,13.2611475,10.276322
1286,4.2198205,-14.071079
1287,-4.6940494,0.24542591
1288,2.057352,11.441276
1289,-5.5216236,-4.849647
1290,-12.741037,11.144265
1291,-12.923874,-1.199195
1292,-7.159715,-3.9445117
1293,-2.4792414,-4.7654924
1294,-3.5976586,-10.310831
1295,6.3515224,-6.922448
1296,-7.7773,8.2417755
1297,-0.95462614,-0.61713904
1298,-0.48597166,-0.0465484
1299,4.688622,-11.362185
1300,-4.8193436,3.5857372
1301,5.643795,8.937362
1302,-12.718694,2.7901716
1303,-7.4017596,-11.174122
1304,10.501692,9.345133
1305,4.570992,-9.31994
1306,4.935872,6.4485855
1307,-5.922945,3.041445
1308,4.147589,2.3399138
1309,5.064599,0.5559659
1310,-0.9740342,-10.69448
1311,-0.19671436,-6.8297834
1312,4.584326,-0.9358968
1313,15.121929,7.2648964
1314,-2.0632415,-4.082279
1315,9.917178,1.1192124
1316,8.4521055,2.823115
1317,4.566037,1.8579812
1318,-1.0244137,6.0952535
1319,-13.866886,4.7893667
1320,4.096659,9.929204
1321,15.7859535,5.9557543
1322,1.1082966,-14.093301
1323,-6.701137,-11.642675
1324,-1.1698812,1.0819257
1325,-6.2536345,3.65243
1326,6.9876575,2.3942573
1327,5.170713,7.130871
1328,-4.3180532,-13.369875
1329,8.193367,-11.312122
1330,8.078187,-11.736015
1331,1.1774615,-7.9210243
1332,0.7796447,-10.087445
1333,9.077983,1.482924
1334,-7.5809765,5.246445
1335,-2.6195562,2.4015386
1336,13.481856,9.6468725
1337,8.130544,3.1269913
1338,-3.9841354,6.4028997
1339,1.5733218,7.3031507
1340,2.099935,-10.91061
1341,10.325928,2.2323804
1342,12.290113,6.8176503
1343,-4.5248046,-10.488508
1344,-7.6286645,-7.0657306
1345,-6.798194,9.707368
1346,7.7485676,13.330284
1347,-2.28771,-6.6478744
1348,-4.902663,-11.421574
1349,-2.8146546,-14.006879
1350,13.109229,6.8488655
1351,3.9792209,-2.8997698
1352,14.14714,1.4767151
1353,7.7100224,-9.925775
1354,-0.47617027,-1.527111
1355,13.606376,8.10318
1356,12.270475,3.2373714
1357,-11.995375,11.058588
1358,-7.4571,1.526232
1359,-5.7372494,-6.268044
1360,1.5416776,-8.077909
1361,-2.2324693,5.28534
1362,-1.3417901,-4.332304
1363,10.690182,8.331942
1364,13.832593,5.817844
1365,2.8286836,-0.4500315
1366,-4.721438,-6.956372
1367,1.1500192,-15.356123
1368,-7.9913635,2.256237
1369,-5.913537,4.274422
1370,1.8061079,6.4639874
1371,4.38377,-10.670554
1372,-13.4551935,10.327737
1373,3.1025443,-10.701836
1374,7.033238,5.264296
1375,7.8267536,-13.660129
1376,5.7846103,-12.167785
1377,8.595983,5.7059107
1378,-0.7066356,6.8014803
1379,4.8182335,1.6088625
1380,3.8019001,-14.45014
1381,-6.022261,-3.5502076
1382,0.7231033,-1.1451545
1383,1.1822988,-10.4975
1384,7.2693944,0.7134773
1385,-3.7257369,-14.288093
1386,-5.4419837,-9.054182
1387,0.44052392,-13.932624
1388,7.271831,7.2235217
1389,-9.464158,-6.6493936
1390,2.1071353,0.22844623
1391,-13.856972,6.731205
1392,5.962385,7.6414433
1393,-0.46631825,-12.652175
1394,3.0876112,3.5658224
1395,16.421448,4.3607965
1396,7.996947,8.4572935
1397,-3.7375138,2.7398899
1398,-3.7033834,12.164524
1399,0.47615778,-7.22572
1400,-9.569842,-6.903339
1401,5.389203,6.6676292
1402,5.4863377,-13.887113
1403,-6.3649817,13.447497
1404,-8.8747225,-4.533321
1405,13.235738,6.0630064
1406,9.648001,8.215548
1407,4.026811,1.7394756
1408,0.5511258,-13.974835
1409,-3.952299,1.8587102
1410,7.049384,9.985448
1411,2.695194,0.8408624
1412,-5.4046965,2.8997538
1413,-6.598817,-5.639714
1414,8.140736,-11.777749
1415,-1.4372385,-6.2657824
1416,-12.543726,3.4504323
1417,-6.908433,1.5815419
1418,-1.879135,-5.7522864
1419,8.136747,5.7662115
1420,5.3110223,-9.909006
1421,-0.6859536,-7.830187
1422,1.3275523,-5.5051622
1423,14.121648,8.6712
1424,0.19825742,-9.520323
1425,-11.04751,6.2181597
1426,-9.161266,6.1753497
1427,4.3325157,-10.660556
1428,-10.724145,7.6647754
1429,-0.89572066,-6.749389
1430,-7.777549,7.954204
1431,-9.779951,2.8176668
1432,-12.676812,-1.3705354
1433,7.075979,2.7758896
1434,-3.9866054,6.283431
1435,-5.5428867,4.1782775
1436,3.3470218,-9.822019
1437,-13.083209,8.923688
1438,-6.4602103,-8.481483
1439,-4.5080843,0.3404427
1440,-7.6207123,-9.159038
1441,1.455756,3.3894563
1442,-4.4320188,-0.27915514
1443,-2.870063,5.593398
1444,6.6195545,-12.154428
1445,4.5936255,-7.832636
1446,-0.38781387,-15.208023
1447,-2.7753747,-8.634102
1448,1.7500349,3.78945
1449,-5.6145873,-9.090566
1450,-1.8567965,-1.0822419
1451,1.8464855,-3.5857887
1452,-1.5586567,5.696214
1453,2.8993082,-13.57528
1454,-6.215062,-5.5105853
1455,-3.3675332,-5.6316266
1456,14.611477,7.4099727
1457,3.3185825,8.559575
1458,12.485813,1.1707436
1459,13.077925,2.5123365
1460,-4.027544,-10.481337
1461,-0.46837425,-15.150151
1462,6.7709537,-8.739606
1463,-11.645372,6.832827
1464,-9.169151,10.232982
1465,4.602923,11.848018
1466,-9.860526,4.380378
1467,-7.6287494,-10.0981
1468,-8.229743,3.5283444
1469,-3.4163628,-5.4510293
1470,8.671189,4.739261
1471,3.7205417,5.762634
1472,2.2047653,-12.025661
1473,11.124406,9.316664
1474,15.529382,7.94379
1475,6.364581,11.750131
1476,-6.508592,11.013647
1477,-5.1745954,-8.43239
1478,-5.259806,4.1437783
1479,-8.68853,-6.747124
1480,0.93762034,-9.524373
1481,-14.739068,9.479837
1482,-9.364777,1.1878339
1483,3.4941733,4.8393116
1484,-10.838826,11.056304
1485,1.926554,-9.77707
1486,2.3165019,-0.38518345
1487,-10.396965,-1.8197072
1488,-5.6798205,3.4843423
1489,-3.210967,6.7372694
1490,16.546953,6.8680353
1491,-14.703548,6.203772
1492,-5.775955,8.691889
1493,9.251447,-1.7324034
1494,-15.08772,8.280172
1495,1.3633021,-11.193499
1496,-4.8619328,-4.266713
1497,-6.2081037,8.265316
1498,15.018407,9.895336
1499,4.135233,6.4446273
1500,-10.28366,6.1315756
1501,2.7442274,-12.540803
1502,12.148365,1.9295412
1503,-3.3770118,-5.0723014
1504,11.1884,3.2954648
1505,-1.4033562,-13.465874
1506,8.466464,-0.63655627
1507,-5.220382,-11.395828
1508,6.304398,-8.864036
1509,-4.842335,1.6549559
1510,-9.182442,2.1073294
1511,6.3335233,-8.332611
1512,-2.0341904,-4.3549128
1513,-4.0275393,9.532687
1514,2.361144,-13.64516
1515,-3.7570999,3.33316
1516,1.0941921,-8.835372
1517,-4.341083,-4.493217
1518,5.0920916,-1.1954167
1519,4.01764,-9.261374
1520,-5.939741,-8.848395
1521,-11.0655,10.9874115
1522,14.739629,8.00784
1523,-10.244257,0.82682896
1524,16.649223,3.6503444
1525,-7.2412105,2.6805813
1526,-9.831945,-10.023526
1527,3.5079432,-10.70473
1528,15.302276,7.1165195
1529,0.65887266,-2.1030393
1530,-15.083652,5.9115634
1531,7.558414,-14.565867
1532,10.583923,-0.40846398
1533,-8.311298,9.668482
1534,1.0971812,-8.499382
1535,1.852042,8.791501
1536,-15.144204,7.614274
1537,-4.547571,9.908118
1538,7.953414,-11.772832
1539,-3.6597362,3.3524284
1540,-5.9217243,-8.067564
1541,-5.2716093,11.44792
1542,13.150438,5.960754
1543,3.8291488,-14.131919
1544,-9.167076,2.0906012
1545,-12.416952,7.647535
1546,-12.852267,5.146836
1547,2.2526596,-9.983182
1548,-10.892702,1.411291
1549,-2.545556,4.7630153
1550,-4.95517,-6.9948773
1551,9.363136,9.090842
1552,2.6527176,-10.95164
1553,-8.020129,8.436103
1554,6.400782,10.548354
1555,-9.337289,3.1981971
1556,12.503692,5.667786
1557,4.3896656,-14.81813
1558,4.5048223,-9.5958185
1559,7.3617606,7.8863993
1560,5.0899715,7.436161
1561,6.4638405,8.225963
1562,-0.9722431,4.346992
1563,1.718345,-5.8756137
1564,2.612749,8.688772
1565,0.5406857,-1.6871734
1566,-8.641528,12.613782
1567,-2.2133744,-15.419814
1568,15.6943445,5.826837
1569,-0.11154404,-1.0131013
1570,7.9323287,-11.696149
1571,4.619626,-3.589689
1572,-14.036752,0.70818925
1573,-6.7060885,8.205283
1574,1.0365653,-9.273984
1575,-1.8233813,-10.645518
1576,7.491025,4.8528237
1577,-14.835003,6.7540207
1578,-4.8158765,6.0928006
1579,5.2858186,-13.237741
1580,-4.025984,-7.491846
1581,1.3784293,5.0081882
1582,7.3536353,4.4025717
1583,15.186796,4.0738344
1584,7.613478,10.298993
1585,7.5544825,1.1142068
1586,-2.3828657,3.528329
1587,3.8862293,10.385273
1588,12.839099,10.036432
1589,2.6425896,-0.8719273
1590,2.1791248,8.761793
1591,-11.757063,-0.3762075
1592,11.944444,-0.24145766
1593,0.41281897,-12.24163
1594,-14.073661,4.718763
1595,9.283063,3.4547482
1596,8.613846,5.3229337
1597,1.5497094,-11.382811
1598,9.29261,1.4972126
1599,-5.372333,-6.072712
1600,-6.032279,-11.051275
1601,1.8602474,4.8536515
1602,-13.078858,7.362288
1603,-1.1937401,-10.703522
1604,12.947718,11.493046
1605,0.65892786,-1.4017917
1606,4.887308,10.248051
1607,-6.849144,-10.601565
1608,-5.86225,-10.53562
1609,2.7476993,6.79397
1610,6.499885,4.674883
1611,4.3926873,-13.317841
1612,-2.5429876,-11.796241
1613,14.300138,-0.09818821
1614,-3.4746046,5.211524
1615,0.6949136,6.2708616
1616,-6.988781,8.286294
1617,-8.859583,0.18362746
1618,-8.602957,-6.4806733
1619,-11.2477455,0.38437277
1620,14.1511,-0.22094677
1621,-3.1813135,-11.093696
1622,11.707744,1.1542922
1623,0.65511566,-6.471409
1624,-9.854879,7.463153
1625,-7.975038,-6.0716166
1626,3.4265912,-12.856844
1627,10.8296585,3.5012743
1628,3.1503987,5.713041
1629,1.0602354,-11.334063
1630,-12.964125,10.36271
1631,-6.1074805,9.179314
1632,12.336112,6.516537
1633,3.5135474,-13.493341
1634,2.5162022,-0.8364027
1635,8.228515,13.581704
1636,7.473618,6.2168183
1637,0.12293003,-4.559113
1638,1.620898,0.20214613
1639,-5.9777627,0.29912817
1640,10.162762,10.877473
1641,-11.779985,10.869047
1642,-3.0033774,2.5851731
1643,9.075207,-0.5914817
1644,-11.53017,2.7410839
1645,-6.0346174,-4.5186977
1646,10.597421,3.836729
1647,12.699275,1.7295948
1648,4.7665687,3.7882717
1649,-10.1792555,9.597291
1650,16.904701,6.3084283
1651,-11.935398,10.292387
1652,2.4800575,7.9299474
1653,-4.3668756,-13.421275
1654,6.5730476,6.4333453
1655,-9.0117035,1.3844543
1656,4.6082683,-15.269006
1657,1.7879972,6.2222414
1658,7.377374,5.9278092
1659,12.821166,10.583018
1660,4.4940896,2.9502244
1661,-7.0325785,-7.958594
1662,1.9436401,-10.314298
1663,11.909397,5.0607953
1664,14.338502,9.241744
1665,-2.9612544,7.225739
1666,14.547027,4.875669
1667,12.395328,8.877142
1668,4.9269648,3.0816095
1669,-9.16559,9.289063
1670,3.7600064,6.1352177
1671,-6.0965843,1.6495318
1672,-9.861007,10.774108
1673,-9.5091,5.3574934
1674,-15.59505,9.740422
1675,-11.887622,4.167882
1676,-9.414128,-5.758156
1677,-6.1578083,-4.2094665
1678,4.788795,4.1345105
1679,9.488802,5.170627
1680,1.0903937,-8.09891
1681,-2.993081,-6.8011985
1682,-0.95895624,-5.0672884
1683,6.702008,6.856584
1684,-3.8597047,-8.812868
1685,-9.747225,-7.1799498
1686,6.2450624,8.294351
1687,4.3486605,-12.278005
1688,-6.45212,-9.045873
1689,-1.7155298,-9.77768
1690,-8.289955,-11.051107
1691,4.589692,-16.19107
1692,-0.86067075,1.4083341
1693,1.8109264,-11.139235
1694,-7.9782434,3.6711
1695,-1.7951995,-13.321737
1696,4.111136,10.491612
1697,-4.35499,-5.596963
1698,-11.003746,10.016452
1699,6.4869704,12.284838
1700,-11.463377,0.32630184
1701,14.8369665,2.9044871
1702,-10.9499855,2.1492555
1703,-2.0842614,-10.779024
1704,0.76283807,-13.4011965
1705,-13.237195,6.341024
1706,2.7749312,2.7339933
1707,-7.6096253,-8.619599
1708,-4.3184795,9.065259
1709,-9.876009,0.77799124
1710,0.50532734,-7.755115
1711,9.571279,10.511464
1712,-2.3107667,11.913733
1713,-11.6798525,11.091463
1714,-4.9029107,-10.240263
1715,3.7208588,-0.96320707
1716,-4.8506527,-7.471627
1717,-2.9730873,4.7542768
1718,3.6505415,11.1480875
1719,2.9288976,0.30436483
1720,-13.704806,3.3457806
1721,2.6403763,6.496235
1722,-14.642982,5.6398096
1723,3.369096,-14.391758
1724,-7.1590695,9.181884
1725,-3.467962,-6.722036
1726,3.230984,5.0312333
1727,4.8086925,5.969041
1728,-9.600127,4.970618
1729,8.979984,-12.652639
1730,1.495581,-2.1180325
1731,4.4050913,0.7263002
1732,-3.976919,-13.415645
1733,9.556036,1.0114306
1734,-4.0133257,-4.4692197
1735,1.9876786,-0.6720337
1736,15.453892,8.033918
1737,-9.91533,-6.915605
1738,8.972319,-12.021013
1739,2.6360705,-11.017504
1740,14.839588,7.788752
1741,-8.935976,1.6874552
1742,-9.737614,7.3393645
1743,13.019906,7.2134967
1744,15.170933,8.161565
1745,10.8620825,9.457801
1746,-0.86470425,-1.6174688
1747,5.1088576,-13.66873
1748,-2.6731076,-11.020735
1749,-9.108949,1.8419521
1750,-1.7818214,-8.256325
1751,1.0846701,8.01546
1752,-11.406238,4.3906283
1753,-9.805226,-9.15896
1754,16.015774,8.1029215
1755,-9.537284,11.064165
1756,-0.39570883,3.4308648
1757,-3.3627164,14.345725
1758,-0.8272623,-7.224568
1759,-0.27770865,-11.328695
1760,-4.513223,-12.085391
1761,4.9645796,-13.711572
1762,11.346559,4.9524655
1763,-11.181743,12.674333
1764,-5.19377,2.322216
1765,11.748587,0.9584805
1766,2.5117319,-0.45603326
1767,-1.6087853,-12.904873
1768,7.7100506,7.5464206
1769,4.7562213,-10.777207
1770,0.03620756,3.8641076
1771,4.974171,-8.599642
1772,-5.1556377,2.4034657
1773,2.1400015,-15.0476675
1774,3.6526937,1.4839185
1775,5.1057315,-9.071697
1776,-12.312445,4.3866067
1777,4.0644746,1.351372
1778,3.628299,7.3297653
1779,4.5727763,5.7281065
1780,5.2544293,-13.752406
1781,11.022938,6.07488
1782,4.3009334,5.88601
1783,3.500594,7.741029
1784,-2.8539987,9.920738
1785,4.9752636,-15.583086
1786,-7.317212,-10.830625
1787,3.8564208,8.363884
1788,-0.074117005,-0.3922791
1789,3.035464,-11.478153
1790,-0.50438124,-7.2425375
1791,4.971634,-1.0324744
1792,9.223279,0.5218459
1793,1.4754941,9.186898
1794,-15.687353,2.8139791
1795,8.619277,-11.992878
1796,12.836441,2.4442098
1797,6.7144294,1.7842134
1798,-1.3363712,-12.748965
1799,4.4326997,10.749429
1800,0.4847627,-2.009999
1801,-12.711836,9.996529
1802,-6.9803243,2.6832955
1803,-3.3524497,8.032644
1804,13.366638,5.3780527
1805,16.935793,4.533924
1806,5.4610972,-7.6539307
1807,-3.103616,8.213877
1808,0.44486192,11.075406
1809,7.497009,1.5088235
1810,9.987751,6.1783576
1811,-7.4998765,4.486929
1812,-9.0017395,-5.311051
1813,8.388631,-12.704848
1814,-0.12727529,-6.356525
1815,11.359381,8.094649
1816,-8.546787,10.4778595
1817,-9.376264,0.07456724
1818,4.2526517,4.4466257
1819,-7.3995943,1.7493964
1820,11.596667,2.1522782
1821,8.302233,4.985101
1822,2.8011146,1.1691321
1823,10.582435,3.9674835
1824,-5.1831207,6.913764
1825,-10.890627,10.229481
1826,-5.3463464,2.5185957
1827,1.3293211,-11.301015
1828,0.9896514,-5.7635074
